trial,dropout,lr,weight_decay,unfreeze_last_block,best_val_f1,runtime_sec,epochs_ran
2,0.2,0.0001,0.0001,True,0.9835294117647059,1136.1790494918823,8
3,0.3,0.0003,1e-05,True,0.9819890368050117,1147.811233997345,8
4,0.4,0.0001,1e-05,True,0.9772549019607844,775.4426345825195,5
1,0.2,0.0005,0.0001,False,0.9353551476456504,1146.67422580719,8
